0.583559 0.339337 0 0.74343 0.539908
0.627346 0.312827 0 1 0.0933895
0.0245224 0.00515786 0.427054 0 0.0501912
0.00454432 0.000248702 0.596528 0 0.257292
0 0 0 0 0
0 0 0 0 0
0 0 0 0.193996 0
0 0 0 0 0
0 0 0.147101 0 0
0 0 0.323921 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0 0 0 0
0 0.23469 0 0 0
0 0.339693 0 0 0
0 0 0 0 0
0 0 0 0 0
